"","fips","sex","x.race.g1","variable","value"
"3503",36,3,2,"cvdcrhd4",0.034798152
"3504",36,3,3,"cvdcrhd4",0.044318314
"3505",36,3,4,"cvdcrhd4",0.068251469
"3506",36,3,5,"cvdcrhd4",0.065093061
"3507",36,3,6,"cvdcrhd4",0.05279053
"3508",37,1,1,"cvdcrhd4",0.083711742
"3509",37,1,2,"cvdcrhd4",0.042009788
"3510",37,1,3,"cvdcrhd4",0.023994596
"3511",37,1,4,"cvdcrhd4",0.022981318
"3512",37,1,5,"cvdcrhd4",0.003192841
"3513",37,1,6,"cvdcrhd4",0.067077838
"3514",37,2,1,"cvdcrhd4",0.083245295
"3515",37,2,2,"cvdcrhd4",0.071470264
"3516",37,2,3,"cvdcrhd4",0.062790455
"3517",37,2,4,"cvdcrhd4",0.015359087
"3518",37,2,5,"cvdcrhd4",0.00956847
"3519",37,2,6,"cvdcrhd4",0.075918313
"3520",37,3,1,"cvdcrhd4",0.083470056
"3521",37,3,2,"cvdcrhd4",0.058244246
"3522",37,3,3,"cvdcrhd4",0.043196631
"3523",37,3,4,"cvdcrhd4",0.019606979
"3524",37,3,5,"cvdcrhd4",0.006817522
"3525",37,3,6,"cvdcrhd4",0.071678603
"3526",38,1,1,"cvdcrhd4",0.07545428
"3527",38,1,2,"cvdcrhd4",0.064262378
"3528",38,1,3,"cvdcrhd4",0.102942652
"3529",38,1,4,"cvdcrhd4",0.158157211
"3530",38,1,5,"cvdcrhd4",0.021244298
"3531",38,1,6,"cvdcrhd4",0.078932032
"3532",38,2,1,"cvdcrhd4",0.04053301
"3533",38,2,2,"cvdcrhd4",0
"3534",38,2,3,"cvdcrhd4",0.035935804
"3535",38,2,4,"cvdcrhd4",0.050972454
"3536",38,2,5,"cvdcrhd4",0.100208793
"3537",38,2,6,"cvdcrhd4",0.041434691
"3538",38,3,1,"cvdcrhd4",0.058360991
"3539",38,3,2,"cvdcrhd4",0.040471286
"3540",38,3,3,"cvdcrhd4",0.071819913
"3541",38,3,4,"cvdcrhd4",0.097977174
"3542",38,3,5,"cvdcrhd4",0.057624541
"3543",38,3,6,"cvdcrhd4",0.060561781
"3544",39,1,1,"cvdcrhd4",0.105210831
"3545",39,1,2,"cvdcrhd4",0.048002986
"3546",39,1,3,"cvdcrhd4",0.025439166
"3547",39,1,4,"cvdcrhd4",0.033476531
"3548",39,1,5,"cvdcrhd4",0.054597391
"3549",39,1,6,"cvdcrhd4",0.093804193
"3550",39,2,1,"cvdcrhd4",0.054334829
"3551",39,2,2,"cvdcrhd4",0.062806039
"3552",39,2,3,"cvdcrhd4",0.022257854
"3553",39,2,4,"cvdcrhd4",0.046035184
"3554",39,2,5,"cvdcrhd4",0.021216385
"3555",39,2,6,"cvdcrhd4",0.053667143
"3556",39,3,1,"cvdcrhd4",0.078887905
"3557",39,3,2,"cvdcrhd4",0.055936224
"3558",39,3,3,"cvdcrhd4",0.023700357
"3559",39,3,4,"cvdcrhd4",0.038389321
"3560",39,3,5,"cvdcrhd4",0.033447912
"3561",39,3,6,"cvdcrhd4",0.072976077
"3562",40,1,1,"cvdcrhd4",0.117605679
"3563",40,1,2,"cvdcrhd4",0.015713396
"3564",40,1,3,"cvdcrhd4",0.00957209
"3565",40,1,4,"cvdcrhd4",0.070301967
"3566",40,1,5,"cvdcrhd4",0.092935601
"3567",40,1,6,"cvdcrhd4",0.094933781
"3568",40,2,1,"cvdcrhd4",0.066798089
"3569",40,2,2,"cvdcrhd4",0.023650322
"3570",40,2,3,"cvdcrhd4",0.038728354
"3571",40,2,4,"cvdcrhd4",0.069392589
"3572",40,2,5,"cvdcrhd4",0.047877321
"3573",40,2,6,"cvdcrhd4",0.060787834
"3574",40,3,1,"cvdcrhd4",0.091343792
"3575",40,3,2,"cvdcrhd4",0.019822695
"3576",40,3,3,"cvdcrhd4",0.024235018
"3577",40,3,4,"cvdcrhd4",0.069846435
"3578",40,3,5,"cvdcrhd4",0.071339954
"3579",40,3,6,"cvdcrhd4",0.077431864
"3580",41,1,1,"cvdcrhd4",0.074784139
"3581",41,1,2,"cvdcrhd4",0
"3582",41,1,3,"cvdcrhd4",0.031806048
"3583",41,1,4,"cvdcrhd4",0.042096175
"3584",41,1,5,"cvdcrhd4",0.0386052
"3585",41,1,6,"cvdcrhd4",0.065630743
"3586",41,2,1,"cvdcrhd4",0.060271111
"3587",41,2,2,"cvdcrhd4",0.065200356
"3588",41,2,3,"cvdcrhd4",0.04280976
"3589",41,2,4,"cvdcrhd4",0.057365829
"3590",41,2,5,"cvdcrhd4",0.0685812
"3591",41,2,6,"cvdcrhd4",0.058500686
"3592",41,3,1,"cvdcrhd4",0.067284517
"3593",41,3,2,"cvdcrhd4",0.021002397
"3594",41,3,3,"cvdcrhd4",0.037546844
"3595",41,3,4,"cvdcrhd4",0.049762179
"3596",41,3,5,"cvdcrhd4",0.052908186
"3597",41,3,6,"cvdcrhd4",0.061980603
"3598",42,1,1,"cvdcrhd4",0.072811009
"3599",42,1,2,"cvdcrhd4",0.051098544
"3600",42,1,3,"cvdcrhd4",0.245076155
"3601",42,1,4,"cvdcrhd4",0.022518579
"3602",42,1,5,"cvdcrhd4",0.047277064
"3603",42,1,6,"cvdcrhd4",0.0795389
"3604",42,2,1,"cvdcrhd4",0.042992325
"3605",42,2,2,"cvdcrhd4",0.061482228
"3606",42,2,3,"cvdcrhd4",0.025487638
"3607",42,2,4,"cvdcrhd4",0.006678137
"3608",42,2,5,"cvdcrhd4",0
"3609",42,2,6,"cvdcrhd4",0.042612982
"3610",42,3,1,"cvdcrhd4",0.057294576
"3611",42,3,2,"cvdcrhd4",0.057066405
"3612",42,3,3,"cvdcrhd4",0.13801748
"3613",42,3,4,"cvdcrhd4",0.015450309
"3614",42,3,5,"cvdcrhd4",0.027397736
"3615",42,3,6,"cvdcrhd4",0.060328016
"3616",44,1,1,"cvdcrhd4",0.071924631
"3617",44,1,2,"cvdcrhd4",0.018688085
"3618",44,1,3,"cvdcrhd4",0.01776114
"3619",44,1,4,"cvdcrhd4",0.136562426
"3620",44,1,5,"cvdcrhd4",0.031830732
"3621",44,1,6,"cvdcrhd4",0.066166826
"3622",44,2,1,"cvdcrhd4",0.033172634
"3623",44,2,2,"cvdcrhd4",0.012691991
"3624",44,2,3,"cvdcrhd4",0.055945253
"3625",44,2,4,"cvdcrhd4",0.020529127
"3626",44,2,5,"cvdcrhd4",0.026726261
"3627",44,2,6,"cvdcrhd4",0.034808788
"3628",44,3,1,"cvdcrhd4",0.05172328
"3629",44,3,2,"cvdcrhd4",0.015604542
"3630",44,3,3,"cvdcrhd4",0.039795618
"3631",44,3,4,"cvdcrhd4",0.08926319
"3632",44,3,5,"cvdcrhd4",0.029671051
"3633",44,3,6,"cvdcrhd4",0.049824996
"3634",45,1,1,"cvdcrhd4",0.12285478
"3635",45,1,2,"cvdcrhd4",0.064745634
"3636",45,1,3,"cvdcrhd4",0.008461711
"3637",45,1,4,"cvdcrhd4",0.073166674
"3638",45,1,5,"cvdcrhd4",0.051915725
"3639",45,1,6,"cvdcrhd4",0.100854117
"3640",45,2,1,"cvdcrhd4",0.066910533
"3641",45,2,2,"cvdcrhd4",0.055269673
"3642",45,2,3,"cvdcrhd4",0.009915785
"3643",45,2,4,"cvdcrhd4",0.025593356
"3644",45,2,5,"cvdcrhd4",0.041870652
"3645",45,2,6,"cvdcrhd4",0.060334943
"3646",45,3,1,"cvdcrhd4",0.093854004
"3647",45,3,2,"cvdcrhd4",0.05951194
"3648",45,3,3,"cvdcrhd4",0.009145712
"3649",45,3,4,"cvdcrhd4",0.052589713
"3650",45,3,5,"cvdcrhd4",0.047048159
"3651",45,3,6,"cvdcrhd4",0.079682828
"3652",46,1,1,"cvdcrhd4",0.093823851
"3653",46,1,2,"cvdcrhd4",0.015651351
"3654",46,1,3,"cvdcrhd4",0.017409037
"3655",46,1,4,"cvdcrhd4",0.062415797
"3656",46,1,5,"cvdcrhd4",0.01369198
"3657",46,1,6,"cvdcrhd4",0.085873246
"3658",46,2,1,"cvdcrhd4",0.048608559
"3659",46,2,2,"cvdcrhd4",0.005366684
"3660",46,2,3,"cvdcrhd4",0.066148221
"3661",46,2,4,"cvdcrhd4",0.053811778
"3662",46,2,5,"cvdcrhd4",0.308454872
"3663",46,2,6,"cvdcrhd4",0.05266548
"3664",46,3,1,"cvdcrhd4",0.071058821
"3665",46,3,2,"cvdcrhd4",0.011612436
"3666",46,3,3,"cvdcrhd4",0.043060161
"3667",46,3,4,"cvdcrhd4",0.058085908
"3668",46,3,5,"cvdcrhd4",0.145991544
"3669",46,3,6,"cvdcrhd4",0.069240886
"3670",47,1,1,"cvdcrhd4",0.100408264
"3671",47,1,2,"cvdcrhd4",0.050294779
"3672",47,1,3,"cvdcrhd4",0.012508327
"3673",47,1,4,"cvdcrhd4",0.180778931
"3674",47,1,5,"cvdcrhd4",0.097345311
"3675",47,1,6,"cvdcrhd4",0.091214372
"3676",47,2,1,"cvdcrhd4",0.063686633
"3677",47,2,2,"cvdcrhd4",0.031610786
"3678",47,2,3,"cvdcrhd4",0.04379109
"3679",47,2,4,"cvdcrhd4",0.038782883
"3680",47,2,5,"cvdcrhd4",0.035758933
"3681",47,2,6,"cvdcrhd4",0.056638219
"3682",47,3,1,"cvdcrhd4",0.081452096
"3683",47,3,2,"cvdcrhd4",0.039664687
"3684",47,3,3,"cvdcrhd4",0.026275203
"3685",47,3,4,"cvdcrhd4",0.127715343
"3686",47,3,5,"cvdcrhd4",0.071190234
"3687",47,3,6,"cvdcrhd4",0.073336435
"3688",48,1,1,"cvdcrhd4",0.068432114
"3689",48,1,2,"cvdcrhd4",0.111443367
"3690",48,1,3,"cvdcrhd4",0.058540512
"3691",48,1,4,"cvdcrhd4",0.043336344
"3692",48,1,5,"cvdcrhd4",0.062800543
"3693",48,1,6,"cvdcrhd4",0.067779176
"3694",48,2,1,"cvdcrhd4",0.058421937
"3695",48,2,2,"cvdcrhd4",0.034081269
"3696",48,2,3,"cvdcrhd4",0.025303861
"3697",48,2,4,"cvdcrhd4",0.011459214
"3698",48,2,5,"cvdcrhd4",0.06011099
"3699",48,2,6,"cvdcrhd4",0.041401403
"3700",48,3,1,"cvdcrhd4",0.063322211
"3701",48,3,2,"cvdcrhd4",0.067835942
"3702",48,3,3,"cvdcrhd4",0.041972529
"3703",48,3,4,"cvdcrhd4",0.02887695
"3704",48,3,5,"cvdcrhd4",0.061575267
"3705",48,3,6,"cvdcrhd4",0.054359344
"3706",49,1,1,"cvdcrhd4",0.047127356
"3707",49,1,2,"cvdcrhd4",0.051025537
"3708",49,1,3,"cvdcrhd4",0.013373525
"3709",49,1,4,"cvdcrhd4",0.021135079
"3710",49,1,5,"cvdcrhd4",0.010281841
"3711",49,1,6,"cvdcrhd4",0.041313159
"3712",49,2,1,"cvdcrhd4",0.020529761
"3713",49,2,2,"cvdcrhd4",0
"3714",49,2,3,"cvdcrhd4",0.079664228
"3715",49,2,4,"cvdcrhd4",0.004502922
"3716",49,2,5,"cvdcrhd4",0.002009592
"3717",49,2,6,"cvdcrhd4",0.027305695
"3718",49,3,1,"cvdcrhd4",0.033637435
"3719",49,3,2,"cvdcrhd4",0.036376096
"3720",49,3,3,"cvdcrhd4",0.048539895
"3721",49,3,4,"cvdcrhd4",0.014067403
"3722",49,3,5,"cvdcrhd4",0.006075006
"3723",49,3,6,"cvdcrhd4",0.03424776
"3724",50,1,1,"cvdcrhd4",0.071149459
"3725",50,1,2,"cvdcrhd4",0
"3726",50,1,3,"cvdcrhd4",0
"3727",50,1,4,"cvdcrhd4",0.130425475
"3728",50,1,5,"cvdcrhd4",0.0596556
"3729",50,1,6,"cvdcrhd4",0.070487624
"3730",50,2,1,"cvdcrhd4",0.044855981
"3731",50,2,2,"cvdcrhd4",0
"3732",50,2,3,"cvdcrhd4",0.023791492
"3733",50,2,4,"cvdcrhd4",0.261177734
"3734",50,2,5,"cvdcrhd4",0.054082921
"3735",50,2,6,"cvdcrhd4",0.049120152
"3736",50,3,1,"cvdcrhd4",0.057505179
"3737",50,3,2,"cvdcrhd4",0
"3738",50,3,3,"cvdcrhd4",0.010634785
"3739",50,3,4,"cvdcrhd4",0.187451852
"3740",50,3,5,"cvdcrhd4",0.056871784
"3741",50,3,6,"cvdcrhd4",0.059517436
"3742",51,1,1,"cvdcrhd4",0.085073964
"3743",51,1,2,"cvdcrhd4",0.047070286
"3744",51,1,3,"cvdcrhd4",0.073630717
"3745",51,1,4,"cvdcrhd4",0.010418116
"3746",51,1,5,"cvdcrhd4",0.088261278
"3747",51,1,6,"cvdcrhd4",0.071803622
"3748",51,2,1,"cvdcrhd4",0.049160309
"3749",51,2,2,"cvdcrhd4",0.059139115
"3750",51,2,3,"cvdcrhd4",0.005747672
"3751",51,2,4,"cvdcrhd4",0.001293704
"3752",51,2,5,"cvdcrhd4",0.103891921
"3753",51,2,6,"cvdcrhd4",0.045119839
"3754",51,3,1,"cvdcrhd4",0.06672447
"3755",51,3,2,"cvdcrhd4",0.053501486
"3756",51,3,3,"cvdcrhd4",0.039837517
"3757",51,3,4,"cvdcrhd4",0.00582959
"3758",51,3,5,"cvdcrhd4",0.097023307
"3759",51,3,6,"cvdcrhd4",0.058085141
"3760",53,1,1,"cvdcrhd4",0.081369057
"3761",53,1,2,"cvdcrhd4",0.014585837
"3762",53,1,3,"cvdcrhd4",0.012558603
"3763",53,1,4,"cvdcrhd4",0.062223371
"3764",53,1,5,"cvdcrhd4",0.040181089
"3765",53,1,6,"cvdcrhd4",0.068543552
"3766",53,2,1,"cvdcrhd4",0.049169354
"3767",53,2,2,"cvdcrhd4",0.072202517
"3768",53,2,3,"cvdcrhd4",0.018427404
"3769",53,2,4,"cvdcrhd4",0.071051431
"3770",53,2,5,"cvdcrhd4",0.017206043
"3771",53,2,6,"cvdcrhd4",0.048620922
"3772",53,3,1,"cvdcrhd4",0.064999
"3773",53,3,2,"cvdcrhd4",0.043311153
"3774",53,3,3,"cvdcrhd4",0.015354274
"3775",53,3,4,"cvdcrhd4",0.06674964
"3776",53,3,5,"cvdcrhd4",0.02829411
"3777",53,3,6,"cvdcrhd4",0.05847355
"3778",54,1,1,"cvdcrhd4",0.133749523
"3779",54,1,2,"cvdcrhd4",0.045215725
"3780",54,1,3,"cvdcrhd4",0.038373388
"3781",54,1,4,"cvdcrhd4",0.166757772
"3782",54,1,5,"cvdcrhd4",0.332712463
"3783",54,1,6,"cvdcrhd4",0.132069503
"3784",54,2,1,"cvdcrhd4",0.096738217
"3785",54,2,2,"cvdcrhd4",0.095113708
"3786",54,2,3,"cvdcrhd4",0
"3787",54,2,4,"cvdcrhd4",0.455924184
"3788",54,2,5,"cvdcrhd4",0.113632563
"3789",54,2,6,"cvdcrhd4",0.100684159
"3790",54,3,1,"cvdcrhd4",0.114784572
"3791",54,3,2,"cvdcrhd4",0.071075956
"3792",54,3,3,"cvdcrhd4",0.021169758
"3793",54,3,4,"cvdcrhd4",0.302250445
"3794",54,3,5,"cvdcrhd4",0.236256363
"3795",54,3,6,"cvdcrhd4",0.116044739
"3796",55,1,1,"cvdcrhd4",0.093823843
"3797",55,1,2,"cvdcrhd4",0.018969606
"3798",55,1,3,"cvdcrhd4",0.007729755
"3799",55,1,4,"cvdcrhd4",0.029377877
"3800",55,1,5,"cvdcrhd4",0.041482297
"3801",55,1,6,"cvdcrhd4",0.081881783
"3802",55,2,1,"cvdcrhd4",0.044314844
"3803",55,2,2,"cvdcrhd4",0.036774372
"3804",55,2,3,"cvdcrhd4",0.020841489
"3805",55,2,4,"cvdcrhd4",0.007957597
"3806",55,2,5,"cvdcrhd4",0.012261374
"3807",55,2,6,"cvdcrhd4",0.041325079
"3808",55,3,1,"cvdcrhd4",0.068595941
"3809",55,3,2,"cvdcrhd4",0.029854081
"3810",55,3,3,"cvdcrhd4",0.012761446
"3811",55,3,4,"cvdcrhd4",0.018810172
"3812",55,3,5,"cvdcrhd4",0.025529826
"3813",55,3,6,"cvdcrhd4",0.061275951
"3814",56,1,1,"cvdcrhd4",0.063395778
"3815",56,1,2,"cvdcrhd4",0.215534518
"3816",56,1,3,"cvdcrhd4",0.059954627
"3817",56,1,4,"cvdcrhd4",0.006466124
"3818",56,1,5,"cvdcrhd4",0.045509628
"3819",56,1,6,"cvdcrhd4",0.062067644
"3820",56,2,1,"cvdcrhd4",0.038705163
"3821",56,2,2,"cvdcrhd4",0.020774006
"3822",56,2,3,"cvdcrhd4",0.01259961
"3823",56,2,4,"cvdcrhd4",0.021738329
"3824",56,2,5,"cvdcrhd4",0.016283268
"3825",56,2,6,"cvdcrhd4",0.035119975
"3826",56,3,1,"cvdcrhd4",0.051319732
"3827",56,3,2,"cvdcrhd4",0.130728194
"3828",56,3,3,"cvdcrhd4",0.034875363
"3829",56,3,4,"cvdcrhd4",0.013230934
"3830",56,3,5,"cvdcrhd4",0.032004985
"3831",56,3,6,"cvdcrhd4",0.048855871
"3832",66,1,1,"cvdcrhd4",0.081148402
"3833",66,1,2,"cvdcrhd4",0
"3834",66,1,3,"cvdcrhd4",0.058455324
"3835",66,1,4,"cvdcrhd4",0.052764874
"3836",66,1,5,"cvdcrhd4",0.07201566
"3837",66,1,6,"cvdcrhd4",0.057927738
"3838",66,2,1,"cvdcrhd4",0
"3839",66,2,2,"cvdcrhd4",0
"3840",66,2,3,"cvdcrhd4",0.219511399
"3841",66,2,4,"cvdcrhd4",0.043485722
"3842",66,2,5,"cvdcrhd4",0.022269335
"3843",66,2,6,"cvdcrhd4",0.047627193
"3844",66,3,1,"cvdcrhd4",0.051037657
"3845",66,3,2,"cvdcrhd4",0
"3846",66,3,3,"cvdcrhd4",0.123627255
"3847",66,3,4,"cvdcrhd4",0.048012275
"3848",66,3,5,"cvdcrhd4",0.047557175
"3849",66,3,6,"cvdcrhd4",0.052865148
"3850",72,1,1,"cvdcrhd4",0.243364146
"3851",72,1,2,"cvdcrhd4",0
"3852",72,1,3,"cvdcrhd4",0.076282888
"3853",72,1,4,"cvdcrhd4",0
"3854",72,1,5,"cvdcrhd4",0
"3855",72,1,6,"cvdcrhd4",0.076676713
"3856",72,2,1,"cvdcrhd4",0.028888006
"3857",72,2,2,"cvdcrhd4",0
"3858",72,2,3,"cvdcrhd4",0.078774572
"3859",72,2,4,"cvdcrhd4",0
"3860",72,2,6,"cvdcrhd4",0.078160579
"3861",72,3,1,"cvdcrhd4",0.122620015
"3862",72,3,2,"cvdcrhd4",0
"3863",72,3,3,"cvdcrhd4",0.07760597
"3864",72,3,4,"cvdcrhd4",0
"3865",72,3,5,"cvdcrhd4",0
"3866",72,3,6,"cvdcrhd4",0.077465354
"3867",78,1,1,"cvdcrhd4",0.127536063
"3868",78,1,2,"cvdcrhd4",0.028903625
"3869",78,1,3,"cvdcrhd4",0.002957357
"3870",78,1,4,"cvdcrhd4",0.103099615
"3871",78,1,5,"cvdcrhd4",0
"3872",78,1,6,"cvdcrhd4",0.039566446
"3873",78,2,1,"cvdcrhd4",0
"3874",78,2,2,"cvdcrhd4",0.015616549
"3875",78,2,3,"cvdcrhd4",0.005873779
"3876",78,2,4,"cvdcrhd4",0
"3877",78,2,5,"cvdcrhd4",0.012274946
"3878",78,2,6,"cvdcrhd4",0.012332815
"3879",78,3,1,"cvdcrhd4",0.076611485
"3880",78,3,2,"cvdcrhd4",0.021373166
"3881",78,3,3,"cvdcrhd4",0.004479561
"3882",78,3,4,"cvdcrhd4",0.056044766
"3883",78,3,5,"cvdcrhd4",0.008162644
"3884",78,3,6,"cvdcrhd4",0.02484307
